Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
3824,50,Female,Scarf,Clothing,42,California,M,Gold,Summer,,No,No,27,Bank Transfer,Weekly
3881,42,Female,Shorts,Clothing,20,Massachusetts,M,Red,Winter,,No,No,40,PayPal,Monthly
2175,42,Male,Sandals,Accessories,49,Colorado,S,Olive,Spring,2.9,No,No,1,Cash,Annually
563,53,Male,Gloves,Clothing,62,Missouri,M,Blue,Summer,3.5,Yes,Yes,40,Debit Card,Annually
3822,20,Female,Belt,Footwear,48,Oregon,M,Gold,Summer,4.6,No,No,34,Credit Card,Every 3 Months
2306,68,Male,Pants,Accessories,,Maine,,Gold,Summer,2.6,No,No,47,Cash,Weekly
358,18,Male,Belt,Accessories,56,Arkansas,M,Olive,Spring,,Yes,Yes,16,Credit Card,Bi-Weekly
3365,50,Female,Dress,Accessories,33,Oregon,M,Peach,Fall,,No,No,7,Credit Card,Monthly
796,39,Male,Hoodie,Footwear,26,New York,,Beige,Summer,4.6,Yes,Yes,,Venmo,Annually
278,29,Male,Boots,Clothing,,Georgia,,Green,Winter,,Yes,Yes,,Bank Transfer,Bi-Weekly
168,33,Male,Jewelry,Accessories,,Arkansas,M,Green,Fall,4,Yes,Yes,14,Credit Card,Every 3 Months
2050,68,Male,Gloves,Footwear,24,Rhode Island,L,Blue,Fall,,No,No,15,Venmo,Annually
3017,30,Female,Blouse,Clothing,26,Indiana,L,Lavender,Summer,4.9,No,No,31,Bank Transfer,Quarterly
1589,48,Male,Handbag,Accessories,24,Vermont,L,Cyan,Winter,3.2,No,Yes,3,Venmo,Monthly
1793,38,Male,Shorts,Footwear,59,Iowa,M,Peach,Fall,3,No,No,22,Debit Card,Every 3 Months
3802,26,Female,Hat,Clothing,84,Kentucky,,Peach,Spring,,No,No,36,PayPal,Fortnightly
350,37,Male,Pants,Accessories,87,Arizona,M,Green,Winter,3.7,Yes,Yes,3,Bank Transfer,Bi-Weekly
2905,41,Female,Blouse,Footwear,41,Iowa,M,Gray,Spring,4,No,No,43,Venmo,Monthly
1525,22,Male,Jewelry,Clothing,76,Massachusetts,L,Pink,Summer,4.4,No,Yes,6,Cash,Bi-Weekly
3774,25,Female,Jewelry,Clothing,,Wisconsin,,Violet,Summer,3.5,No,No,41,Cash,Quarterly
136,43,Male,Hoodie,Footwear,81,Kansas,M,Purple,Fall,4.1,Yes,Yes,12,PayPal,Quarterly
1426,59,Male,Jacket,Outerwear,40,Wyoming,S,White,Winter,3.7,No,Yes,39,Credit Card,Annually
2612,33,Male,Hoodie,Outerwear,99,Michigan,L,Maroon,Fall,4.2,No,No,4,Cash,Fortnightly
1541,28,Male,Shirt,Clothing,95,Colorado,M,Red,Winter,,No,Yes,14,Bank Transfer,Monthly
446,42,Male,Gloves,Footwear,,Iowa,M,Olive,Fall,,Yes,Yes,18,Venmo,Annually
2491,52,Male,Shoes,Clothing,78,Montana,M,Gray,Spring,4,No,No,5,Cash,Every 3 Months
636,27,Male,Jewelry,Clothing,59,South Carolina,M,Brown,Fall,4.3,Yes,Yes,,Cash,Quarterly
1601,20,Male,Sneakers,Footwear,,Montana,S,Yellow,Spring,4.7,No,Yes,,PayPal,Weekly
3185,61,Female,Jacket,Clothing,53,Hawaii,,Green,Spring,4.2,No,No,30,Venmo,Quarterly
1237,42,Male,Gloves,Accessories,68,New Mexico,M,White,Summer,,No,Yes,35,Debit Card,Every 3 Months
345,24,Male,T-shirt,Clothing,71,Virginia,M,Charcoal,Winter,4,Yes,Yes,46,Debit Card,Monthly
2420,26,Male,Belt,Clothing,,North Carolina,M,Blue,Fall,2.7,No,No,,Credit Card,Every 3 Months
573,56,Male,Shirt,Accessories,97,South Carolina,XL,Cyan,Summer,4.6,Yes,Yes,,Bank Transfer,Annually
1633,35,Male,Sandals,Accessories,28,Oregon,S,White,Summer,4.7,No,Yes,50,Debit Card,Every 3 Months
435,50,Male,Shirt,Footwear,52,Oklahoma,L,Pink,Spring,4,Yes,Yes,39,PayPal,Every 3 Months
275,59,Male,Coat,Accessories,32,Maryland,,Indigo,Spring,,Yes,Yes,28,Cash,Bi-Weekly
1054,59,Male,Belt,Clothing,70,Kansas,,Blue,Spring,3.3,No,Yes,10,Debit Card,Bi-Weekly
2989,69,Female,Sweater,Clothing,55,Nevada,S,Pink,Spring,5,No,No,31,Debit Card,Monthly
3242,50,Female,T-shirt,Accessories,58,Connecticut,M,Lavender,Summer,,No,No,,PayPal,Quarterly
1334,29,Male,Backpack,Clothing,69,Idaho,,Lavender,Winter,2.7,No,Yes,,Bank Transfer,Quarterly
2990,46,Female,Pants,Accessories,,Rhode Island,XL,Teal,Summer,4.3,No,No,6,Credit Card,Weekly
924,55,Male,Shirt,Clothing,24,Arkansas,M,Silver,Spring,4.2,Yes,Yes,7,PayPal,Weekly
1828,20,Male,Shirt,Clothing,36,Vermont,S,Pink,Spring,4.9,No,No,31,Bank Transfer,Weekly
2417,59,Male,Sweater,Footwear,83,Nebraska,S,Black,Summer,4,No,No,26,Credit Card,Every 3 Months
2428,27,Male,Jacket,Outerwear,26,Oregon,M,Purple,Spring,3.3,No,No,45,Cash,Quarterly
1437,35,Male,Sweater,Footwear,83,Minnesota,M,Gray,Winter,3.7,No,Yes,23,PayPal,Fortnightly
1020,32,Male,Coat,Clothing,76,Kentucky,S,Beige,Winter,,Yes,Yes,33,Venmo,Bi-Weekly
613,67,Male,Socks,Accessories,43,New Hampshire,,Lavender,Fall,4.6,Yes,Yes,33,Credit Card,Quarterly
1771,53,Male,Hoodie,Accessories,22,Michigan,,Pink,Fall,4.3,No,No,34,Bank Transfer,Weekly
233,54,Male,Sunglasses,Accessories,27,Hawaii,L,Purple,Winter,4.2,Yes,Yes,32,Bank Transfer,Bi-Weekly
1498,69,Male,Hoodie,Outerwear,33,Michigan,S,Magenta,Spring,,No,Yes,16,Debit Card,Every 3 Months
3430,27,Female,T-shirt,Clothing,96,Alaska,S,Purple,Winter,4.6,No,No,34,Debit Card,Weekly
2115,37,Male,Sandals,Clothing,,Vermont,M,Magenta,Winter,2.9,No,No,12,Debit Card,Annually
459,47,Male,Handbag,Clothing,91,Arkansas,L,Black,Winter,4,Yes,Yes,48,PayPal,Monthly
966,43,Male,Socks,Footwear,55,Delaware,L,Black,Spring,5,Yes,Yes,10,Credit Card,Annually
3717,57,Female,Boots,Clothing,53,Vermont,M,Charcoal,Fall,3.4,No,No,42,Debit Card,Every 3 Months
3062,33,Female,Shirt,Clothing,59,South Dakota,L,Olive,Fall,4.5,No,No,20,PayPal,Every 3 Months
1010,39,Male,Sneakers,Clothing,30,Louisiana,M,Silver,Summer,3.1,Yes,Yes,11,Venmo,Annually
2972,30,Female,Shorts,Accessories,100,Utah,L,Yellow,Fall,3.9,No,No,9,PayPal,Every 3 Months
1583,28,Male,Gloves,Accessories,41,Hawaii,L,Red,Spring,2.5,No,Yes,,Cash,Monthly
3650,68,Female,Shorts,Clothing,57,Minnesota,M,Brown,Fall,,No,No,33,Credit Card,Fortnightly
3734,25,Female,Coat,Clothing,58,Illinois,M,Maroon,Fall,4.7,No,No,6,Debit Card,Every 3 Months
799,29,Male,Jeans,Clothing,39,Alaska,M,Violet,Spring,3.8,Yes,Yes,48,PayPal,Every 3 Months
222,28,Male,Handbag,Accessories,68,North Carolina,,Magenta,Summer,,Yes,Yes,6,Bank Transfer,Quarterly
151,35,Male,T-shirt,Footwear,96,California,L,Cyan,Fall,4.9,Yes,Yes,17,Debit Card,Every 3 Months
2677,43,Female,Dress,Accessories,77,Kentucky,M,Maroon,Spring,3.6,No,No,3,Cash,Fortnightly
157,35,Male,Pants,Clothing,26,Missouri,M,Lavender,Fall,4,Yes,Yes,40,Debit Card,Annually
454,54,Male,Hoodie,Accessories,,Nebraska,XL,Peach,Winter,2.8,Yes,Yes,22,Credit Card,Weekly
3090,50,Female,Blouse,Footwear,21,North Carolina,L,Blue,Fall,4.6,No,No,,Cash,Bi-Weekly
1924,64,Male,Boots,Footwear,36,Nebraska,XL,Blue,Summer,4.3,No,No,7,Cash,Annually
2676,24,Female,Backpack,Clothing,38,Virginia,M,Peach,Winter,3.4,No,No,38,Cash,Bi-Weekly
3383,34,Female,T-shirt,Clothing,,Nebraska,M,Maroon,Spring,2.8,No,No,2,Bank Transfer,Weekly
936,58,Male,Jewelry,Clothing,,Ohio,L,White,Fall,,Yes,Yes,2,Bank Transfer,Fortnightly
3129,65,Female,Sunglasses,Outerwear,32,Arkansas,S,Indigo,Fall,,No,No,20,Cash,Annually
3122,63,Female,Jewelry,Clothing,38,Louisiana,L,Black,Fall,2.6,No,No,16,Venmo,Weekly
472,55,Male,Handbag,Accessories,72,Missouri,XL,White,Winter,4.9,Yes,Yes,36,Bank Transfer,Quarterly
2922,20,Female,Socks,Accessories,24,Wisconsin,M,Cyan,Fall,4.6,No,No,11,Cash,Fortnightly
480,39,Male,Scarf,Accessories,,Iowa,L,Yellow,Winter,,Yes,Yes,43,Venmo,Monthly
1333,66,Male,Boots,Clothing,60,Alaska,S,Gold,Spring,,No,Yes,,Bank Transfer,Quarterly
3570,35,Female,Sandals,Footwear,94,Alaska,M,Olive,Fall,3.3,No,No,9,Bank Transfer,Fortnightly
29,54,Male,Scarf,Accessories,94,North Carolina,,Gray,Fall,4.4,Yes,Yes,41,PayPal,Every 3 Months
1603,54,Male,Jewelry,Accessories,48,West Virginia,S,Charcoal,Winter,2.8,No,Yes,13,Venmo,Fortnightly
311,56,Male,Socks,Clothing,85,Montana,M,Charcoal,Winter,4.6,Yes,Yes,50,Cash,Fortnightly
2658,52,Female,Backpack,Clothing,81,Texas,M,Pink,Summer,2.7,No,No,,Credit Card,Fortnightly
2541,24,Male,Boots,Accessories,42,New Jersey,M,Charcoal,Summer,3.9,No,No,11,Debit Card,Quarterly
2815,31,Female,Scarf,Clothing,32,Minnesota,L,Gold,Winter,,No,No,14,Bank Transfer,Monthly
1101,50,Male,Sweater,Clothing,28,Nevada,L,Gold,Spring,4.4,No,Yes,2,Credit Card,Weekly
283,21,Male,Jewelry,Clothing,94,Minnesota,M,Teal,Summer,3,Yes,Yes,9,Cash,Monthly
2861,28,Female,Shoes,Clothing,38,Rhode Island,M,Gold,Spring,2.9,No,No,,Bank Transfer,Weekly
1862,29,Male,Sweater,Footwear,60,South Dakota,S,Peach,Fall,3.6,No,No,19,Debit Card,Monthly
2077,59,Male,Sandals,Accessories,23,Florida,S,Indigo,Fall,4.6,No,No,22,Debit Card,Bi-Weekly
2888,23,Female,Sandals,Footwear,28,Kentucky,L,Blue,Winter,2.8,No,No,12,Cash,Bi-Weekly
1802,33,Male,Socks,Clothing,57,New Jersey,M,Turquoise,Spring,3.9,No,No,48,Debit Card,Fortnightly
214,30,Male,Belt,Accessories,93,Nevada,L,Peach,Fall,4.4,Yes,Yes,11,Debit Card,Every 3 Months
877,41,Male,Scarf,Accessories,51,Nebraska,L,Gray,Summer,3.8,Yes,Yes,1,Debit Card,Weekly
2458,53,Male,Coat,Accessories,37,Delaware,M,Maroon,Fall,,No,No,23,Cash,Quarterly
1847,68,Male,Scarf,Accessories,53,Wisconsin,M,Yellow,Summer,2.9,No,No,9,Venmo,Quarterly
974,60,Male,Dress,Outerwear,,Colorado,M,Teal,Fall,3.5,Yes,Yes,30,Bank Transfer,Quarterly
1347,44,Male,Hoodie,Clothing,91,Mississippi,L,White,Winter,3,No,Yes,15,Venmo,Bi-Weekly
1218,50,Male,Sweater,Footwear,63,Nebraska,XL,Cyan,Fall,2.6,No,Yes,12,Cash,Every 3 Months
357,56,Male,Belt,Clothing,80,Nevada,L,Black,Spring,3.8,Yes,Yes,27,Cash,Weekly
633,35,Male,Gloves,Accessories,51,Wyoming,M,Red,Winter,3.9,Yes,Yes,19,Venmo,Fortnightly
498,43,Male,Shirt,Footwear,39,Oklahoma,S,Silver,Winter,4.6,Yes,Yes,31,Cash,Weekly
478,42,Male,Jacket,Clothing,56,North Dakota,M,Green,Summer,3.7,Yes,Yes,49,Debit Card,Weekly
89,33,Male,Sandals,Clothing,47,Wyoming,M,Orange,Fall,3.5,Yes,Yes,,Credit Card,Monthly
1287,40,Male,Blouse,Accessories,49,West Virginia,L,Yellow,Winter,4.9,No,Yes,44,Debit Card,Fortnightly
708,59,Male,Handbag,Clothing,38,Louisiana,L,Purple,Spring,3.7,Yes,Yes,21,Venmo,Annually
680,56,Male,Shirt,Footwear,95,Michigan,,Turquoise,Fall,3.4,Yes,Yes,37,Venmo,Fortnightly
3128,55,Female,Coat,Accessories,94,Louisiana,M,Beige,Winter,3.4,No,No,43,Credit Card,Every 3 Months
8,27,Male,Gloves,Clothing,34,Louisiana,L,Charcoal,Winter,3.2,Yes,Yes,19,Credit Card,Weekly
1022,55,Male,Hat,Outerwear,51,Massachusetts,S,Lavender,Winter,4.9,Yes,Yes,39,PayPal,Weekly
1897,57,Male,Sneakers,Footwear,51,Nevada,M,Gold,Fall,2.9,No,No,19,Venmo,Monthly
2754,69,Female,Shorts,Accessories,,Rhode Island,M,Beige,Spring,,No,No,48,PayPal,Quarterly
2425,49,Male,Socks,Accessories,,Delaware,M,Peach,Winter,4.5,No,No,28,Bank Transfer,Bi-Weekly
1860,54,Male,Scarf,Accessories,,New Jersey,L,Beige,Summer,3.7,No,No,29,Debit Card,Fortnightly
595,35,Male,Gloves,Clothing,83,Oklahoma,,Brown,Winter,2.5,Yes,Yes,6,Debit Card,Monthly
2680,53,Female,Boots,Clothing,,Montana,S,Yellow,Spring,3.8,No,No,,Debit Card,Quarterly
2122,43,Male,Shorts,Accessories,68,Alaska,M,Olive,Winter,3.5,No,No,32,Bank Transfer,Monthly
3503,31,Female,Sweater,Accessories,62,Massachusetts,M,Green,Fall,4.7,No,No,26,Bank Transfer,Quarterly
1674,21,Male,Boots,Clothing,62,Hawaii,M,Violet,Fall,3.4,No,Yes,,Venmo,Bi-Weekly
932,24,Male,Scarf,Outerwear,36,Nebraska,M,Silver,Winter,4.1,Yes,Yes,24,Bank Transfer,Fortnightly
3403,22,Female,Boots,Clothing,61,Louisiana,M,Black,Spring,4.4,No,No,11,PayPal,Every 3 Months
1594,61,Male,Sneakers,Clothing,95,Maryland,M,Black,Spring,4.9,No,Yes,,Bank Transfer,Monthly
1096,19,Male,Socks,Outerwear,34,Tennessee,S,Peach,Summer,3,No,Yes,30,Bank Transfer,Quarterly
496,33,Male,Gloves,Accessories,36,Michigan,XL,Cyan,Fall,3.3,Yes,Yes,,Debit Card,Fortnightly
21,21,Male,Dress,Clothing,51,Louisiana,M,Black,Winter,,Yes,Yes,50,Cash,Every 3 Months
2232,34,Male,Coat,Outerwear,49,Utah,M,Beige,Fall,4.1,No,No,1,Credit Card,Weekly
1188,56,Male,Gloves,Accessories,89,Iowa,L,Maroon,Fall,3,No,Yes,37,Credit Card,Every 3 Months
741,26,Male,Socks,Clothing,,South Dakota,,Orange,Summer,2.8,Yes,Yes,22,Credit Card,Fortnightly
526,51,Male,Dress,Outerwear,37,Iowa,M,Cyan,Spring,3.2,Yes,Yes,41,Debit Card,Monthly
1466,46,Male,Sunglasses,Accessories,,Nebraska,XL,Violet,Winter,3.9,No,Yes,42,Cash,Bi-Weekly
3438,22,Female,Scarf,Outerwear,,Oklahoma,S,Green,Winter,3.5,No,No,50,PayPal,Annually
1969,67,Male,Scarf,Clothing,70,Minnesota,S,Blue,Spring,4.2,No,No,,Credit Card,Weekly
1693,56,Male,Shorts,Accessories,75,Utah,M,Beige,Winter,2.6,No,No,33,Cash,Bi-Weekly
727,32,Male,Pants,Clothing,78,North Dakota,L,Yellow,Summer,3.6,Yes,Yes,20,Bank Transfer,Every 3 Months
975,69,Male,Belt,Clothing,,North Carolina,M,Beige,Spring,3.6,Yes,Yes,23,Bank Transfer,Monthly
3183,50,Female,T-shirt,Accessories,97,Georgia,L,Green,Fall,3.6,No,No,4,Credit Card,Annually
1641,65,Male,Pants,Accessories,51,Tennessee,S,Magenta,Spring,4,No,Yes,13,PayPal,Weekly
1221,67,Male,Jacket,Accessories,,Kentucky,M,Green,Winter,4.9,No,Yes,36,Bank Transfer,Quarterly
188,19,Male,Sweater,Footwear,94,Georgia,S,Purple,Spring,3.3,Yes,Yes,1,Bank Transfer,Bi-Weekly
2033,46,Male,Sandals,Clothing,36,South Carolina,M,Maroon,Winter,4.2,No,No,13,Cash,Annually
2093,42,Male,Hat,Footwear,,Minnesota,M,Silver,Fall,2.6,No,No,27,Bank Transfer,Weekly
436,51,Male,Belt,Outerwear,28,Montana,XL,Olive,Winter,3.6,Yes,Yes,42,Bank Transfer,Monthly
3739,34,Female,Shorts,Clothing,45,Delaware,M,Brown,Spring,2.7,No,No,48,Cash,Fortnightly
2898,43,Female,Hoodie,Outerwear,59,Montana,L,Violet,Fall,2.5,No,No,2,Cash,Fortnightly
1359,19,Male,Skirt,Accessories,22,Nebraska,XL,Pink,Spring,,No,Yes,25,Venmo,Every 3 Months
1522,29,Male,Sneakers,Accessories,59,Washington,M,White,Summer,2.7,No,Yes,50,Bank Transfer,Weekly
1642,50,Male,Gloves,Clothing,32,Colorado,L,Violet,Summer,3.4,No,Yes,1,Bank Transfer,Every 3 Months
3245,65,Female,Belt,Clothing,,Arkansas,,Black,Fall,4.7,No,No,42,Credit Card,Annually
3133,33,Female,Boots,Clothing,97,Michigan,M,Yellow,Summer,4.2,No,No,26,Cash,Quarterly
2013,48,Male,Sunglasses,Clothing,53,Nevada,L,Green,Fall,3.2,No,No,5,Cash,Fortnightly
1691,40,Male,Pants,Outerwear,,Nevada,M,Black,Summer,3.2,No,No,,Cash,Annually
3485,44,Female,Jewelry,Clothing,75,Illinois,L,Gray,Fall,4.2,No,No,13,Credit Card,Bi-Weekly
748,51,Male,Dress,Clothing,74,Oklahoma,L,Gold,Spring,4.4,Yes,Yes,13,Bank Transfer,Weekly
2113,43,Male,Backpack,Accessories,68,Tennessee,M,Lavender,Fall,,No,No,7,Cash,Fortnightly
3561,18,Female,Gloves,Clothing,96,Kansas,XL,Violet,Fall,,No,No,5,Credit Card,Annually
3472,43,Female,T-shirt,Footwear,,North Carolina,S,Blue,Spring,,No,No,31,Cash,Bi-Weekly
2479,18,Male,Skirt,Clothing,,Vermont,S,Maroon,Winter,4.8,No,No,9,Bank Transfer,Every 3 Months
1217,62,Male,Gloves,Clothing,32,Utah,XL,Lavender,Summer,3.7,No,Yes,3,Venmo,Every 3 Months
290,49,Male,Backpack,Outerwear,85,New York,M,Yellow,Fall,4.5,Yes,Yes,26,Credit Card,Monthly
1163,47,Male,Backpack,Footwear,92,North Carolina,M,Blue,Winter,4.2,No,Yes,13,PayPal,Weekly
3862,64,Female,Handbag,Outerwear,57,Wyoming,M,Yellow,Spring,4.9,No,No,,Credit Card,Monthly
849,48,Male,Socks,Footwear,73,Delaware,M,Lavender,Fall,3.6,Yes,Yes,33,Credit Card,Bi-Weekly
3800,60,Female,Jeans,Outerwear,26,Oklahoma,L,Violet,Winter,2.6,No,No,13,Credit Card,Monthly
2254,62,Male,Jacket,Clothing,,Oklahoma,M,Brown,Spring,2.6,No,No,22,PayPal,Monthly
1561,57,Male,Socks,Accessories,84,Oregon,M,Teal,Winter,3.8,No,Yes,3,Debit Card,Weekly
1429,20,Male,Backpack,Clothing,97,North Dakota,S,Green,Summer,,No,Yes,42,PayPal,Quarterly
751,25,Male,Jewelry,Clothing,95,Maryland,L,Violet,Fall,3.4,Yes,Yes,5,Venmo,Annually
2970,36,Female,Sunglasses,Accessories,62,Vermont,S,Blue,Fall,4.3,No,No,20,Cash,Every 3 Months
3784,39,Female,Gloves,Accessories,66,Maine,XL,Orange,Summer,3.2,No,No,17,Debit Card,Fortnightly
502,64,Male,Shoes,Footwear,45,Florida,,Cyan,Spring,2.9,Yes,Yes,21,Venmo,Annually
2363,27,Male,Pants,Clothing,41,Virginia,M,Brown,Fall,2.7,No,No,24,Credit Card,Monthly
3182,31,Female,Gloves,Outerwear,51,Montana,M,Charcoal,Summer,4.4,No,No,27,PayPal,Every 3 Months
1256,30,Male,Sandals,Accessories,68,Indiana,,Peach,Fall,4.1,No,Yes,38,Cash,Fortnightly
883,50,Male,Handbag,Footwear,35,Virginia,M,Cyan,Fall,3.8,Yes,Yes,37,Cash,Every 3 Months
2150,38,Male,Skirt,Footwear,21,Hawaii,L,Orange,Winter,4,No,No,,Bank Transfer,Weekly
25,18,Male,Sandals,Outerwear,22,Florida,M,Green,Fall,2.9,Yes,Yes,16,Debit Card,Weekly
536,56,Male,Sneakers,Clothing,45,West Virginia,L,Maroon,Spring,3.2,Yes,Yes,24,Bank Transfer,Weekly
1093,68,Male,Boots,Accessories,50,South Dakota,L,Magenta,Spring,4.1,No,Yes,,Venmo,Quarterly
276,48,Male,Sneakers,Accessories,85,Virginia,XL,Lavender,Winter,,Yes,Yes,13,Credit Card,Weekly
1841,42,Male,Shirt,Footwear,98,Wyoming,M,Gold,Winter,2.6,No,No,,Bank Transfer,Every 3 Months
325,37,Male,Scarf,Clothing,82,Wyoming,M,Olive,Summer,4.8,Yes,Yes,37,Venmo,Quarterly
88,52,Male,Blouse,Footwear,53,Ohio,M,Green,Fall,3.7,Yes,Yes,44,Debit Card,Fortnightly
322,41,Male,Socks,Footwear,,Vermont,L,Orange,Summer,4.7,Yes,Yes,48,Debit Card,Quarterly
2516,37,Male,Pants,Clothing,92,Kansas,M,Magenta,Summer,,No,No,,Cash,Monthly
3241,56,Female,Hoodie,Footwear,37,West Virginia,M,Violet,Fall,,No,No,37,Bank Transfer,Monthly
3733,36,Female,Skirt,Footwear,92,Indiana,L,Pink,Spring,3.3,No,No,28,PayPal,Annually
131,44,Male,Hat,Accessories,39,Kentucky,L,Violet,Fall,3.7,Yes,Yes,13,PayPal,Fortnightly
3072,23,Female,Handbag,Clothing,,New Hampshire,L,Turquoise,Spring,3.4,No,No,6,PayPal,Monthly
853,34,Male,Shoes,Clothing,60,Florida,L,Yellow,Spring,4.2,Yes,Yes,23,Debit Card,Every 3 Months
773,18,Male,Hoodie,Clothing,22,Illinois,L,Teal,Fall,3.6,Yes,Yes,,Debit Card,Bi-Weekly
434,49,Male,Handbag,Clothing,92,Alabama,M,Orange,Fall,3.2,Yes,Yes,23,Credit Card,Fortnightly
843,59,Male,Jewelry,Clothing,87,Missouri,M,Violet,Spring,3.6,Yes,Yes,25,PayPal,Weekly
2142,24,Male,T-shirt,Clothing,98,Kentucky,M,Peach,Winter,4.1,No,No,32,PayPal,Annually
3669,59,Female,Belt,Clothing,71,Michigan,,Magenta,Summer,3.2,No,No,18,Venmo,Annually
2405,28,Male,Boots,Clothing,33,West Virginia,L,Cyan,Winter,3.1,No,No,23,Credit Card,Bi-Weekly
1853,41,Male,Sunglasses,Clothing,80,Pennsylvania,XL,Violet,Winter,3.8,No,No,32,Cash,Weekly
2441,31,Male,Boots,Clothing,90,Indiana,,Red,Spring,4.7,No,No,47,Bank Transfer,Annually
1414,51,Male,Backpack,Clothing,79,New Hampshire,S,Indigo,Fall,2.7,No,Yes,,Bank Transfer,Quarterly
2497,67,Male,Coat,Accessories,79,Illinois,S,Yellow,Summer,3.2,No,No,,Credit Card,Weekly
934,70,Male,Jeans,Footwear,84,Colorado,M,Magenta,Spring,2.7,Yes,Yes,33,Debit Card,Monthly
3103,51,Female,Boots,Outerwear,,South Dakota,M,Green,Summer,4.3,No,No,29,Cash,Bi-Weekly
476,21,Male,Jacket,Footwear,66,Ohio,L,Magenta,Summer,2.7,Yes,Yes,18,Debit Card,Annually
1748,61,Male,Blouse,Outerwear,23,New Hampshire,M,Yellow,Winter,2.9,No,No,41,Venmo,Quarterly
2666,70,Female,Dress,Clothing,,Louisiana,L,Red,Winter,3.5,No,No,4,Venmo,Weekly
2863,68,Female,Jewelry,Outerwear,75,Hawaii,S,Violet,Summer,4.7,No,No,5,Bank Transfer,Every 3 Months
1667,51,Male,Belt,Clothing,64,Arkansas,M,Blue,Summer,3.1,No,Yes,,PayPal,Annually
687,70,Male,Coat,Clothing,,Indiana,L,Beige,Fall,3,Yes,Yes,33,Venmo,Fortnightly
2768,31,Female,Hat,Clothing,95,Iowa,M,Green,Spring,4.5,No,No,,Cash,Monthly
1689,28,Male,Sneakers,Accessories,26,Mississippi,S,Peach,Winter,3,No,No,,Venmo,Fortnightly
619,61,Male,Shoes,Outerwear,94,Indiana,L,Cyan,Spring,,Yes,Yes,21,Debit Card,Bi-Weekly
700,50,Male,Socks,Accessories,,Connecticut,M,Charcoal,Fall,2.6,Yes,Yes,5,PayPal,Weekly
688,19,Male,Handbag,Accessories,38,West Virginia,XL,Turquoise,Winter,,Yes,Yes,46,Bank Transfer,Quarterly
2724,54,Female,Shorts,Footwear,49,Texas,XL,Brown,Summer,2.9,No,No,3,PayPal,Every 3 Months
3489,62,Female,Skirt,Clothing,27,Delaware,XL,Teal,Spring,4.9,No,No,7,Cash,Quarterly
605,44,Male,Sunglasses,Accessories,,West Virginia,,Pink,Fall,4.4,Yes,Yes,11,Credit Card,Every 3 Months
3719,36,Female,Coat,Clothing,50,Tennessee,L,Turquoise,Fall,2.9,No,No,44,Bank Transfer,Bi-Weekly
2887,42,Female,Shorts,Accessories,33,Utah,L,Blue,Spring,4.2,No,No,29,PayPal,Weekly
1918,38,Male,Shirt,Clothing,71,Hawaii,L,Black,Winter,3.4,No,No,35,PayPal,Bi-Weekly
469,34,Male,Shoes,Accessories,38,Georgia,,Peach,Fall,5,Yes,Yes,,Cash,Quarterly
3728,41,Female,Hoodie,Clothing,83,Maine,M,Gold,Summer,,No,No,17,Debit Card,Bi-Weekly
3654,67,Female,Sweater,Outerwear,,Minnesota,,Blue,Spring,3.9,No,No,39,Credit Card,Fortnightly
1655,43,Male,Hoodie,Accessories,25,Indiana,L,Gray,Spring,2.6,No,Yes,14,Credit Card,Quarterly
1750,43,Male,Belt,Clothing,70,Wyoming,L,Pink,Fall,3.2,No,No,36,Debit Card,Every 3 Months
1077,33,Male,Backpack,Outerwear,72,North Dakota,L,Charcoal,Spring,2.9,No,Yes,47,Venmo,Bi-Weekly
74,48,Male,Jacket,Clothing,,Hawaii,M,Teal,Spring,2.7,Yes,Yes,43,Bank Transfer,Bi-Weekly
793,34,Male,Shirt,Footwear,45,New Jersey,,Violet,Spring,,Yes,Yes,,Venmo,Weekly
3776,41,Female,Skirt,Accessories,63,South Dakota,S,Pink,Spring,2.7,No,No,45,Cash,Quarterly
1584,37,Male,Gloves,Accessories,92,Maryland,XL,Yellow,Summer,4.3,No,Yes,8,Venmo,Annually
2213,59,Male,Backpack,Clothing,,Nebraska,M,Brown,Winter,,No,No,22,Bank Transfer,Quarterly
323,41,Male,Skirt,Accessories,95,Tennessee,S,Cyan,Winter,,Yes,Yes,,Credit Card,Monthly
917,49,Male,Skirt,Clothing,34,Illinois,S,Blue,Spring,2.7,Yes,Yes,16,Venmo,Monthly
448,60,Male,Boots,Clothing,82,Washington,S,Turquoise,Spring,3.6,Yes,Yes,7,Bank Transfer,Every 3 Months
2340,25,Male,Pants,Clothing,65,Illinois,L,Maroon,Spring,3.4,No,No,24,Bank Transfer,Quarterly
1949,54,Male,Belt,Clothing,,Connecticut,L,Brown,Winter,3.1,No,No,39,PayPal,Bi-Weekly
1061,27,Male,Belt,Clothing,,Iowa,S,Gray,Summer,2.6,No,Yes,21,Debit Card,Every 3 Months
3514,30,Female,Scarf,Clothing,74,Alaska,XL,Charcoal,Spring,4.2,No,No,29,Credit Card,Fortnightly
3244,45,Female,Hoodie,Clothing,,Idaho,L,Black,Summer,5,No,No,11,Bank Transfer,Every 3 Months
2262,58,Male,Jewelry,Accessories,76,South Carolina,L,Gold,Spring,4.4,No,No,12,Bank Transfer,Fortnightly
